0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.123110795,0.118599701,0.100452805,0.102903295,,0.018224861,0.278098607,0.020939299,0.502200902,-0.247030601,0.873194695,0.052188009,45.97661972,976.7059937,998.8280029,18.77511024,18.89669037,17.85230064,34.3743782,20.56949997,43.02592087,28.00167084,2.099999905,0.0146449
0.122984195,0.1184376,0.100516403,0.102945697,,0.01804205,0.270946002,0.020924731,0.502215922,-0.247031197,0.86591047,0.053090729,45.97661972,976.6835938,998.8275146,18.76711082,18.89298058,17.85230064,34.36618042,20.56212044,43.03123093,28.00141907,2.015000105,0.01464493
0.123291898,0.118587196,0.100349498,0.103030598,,0.018089031,0.262363005,0.020913472,0.502230883,-0.247031704,0.866059184,0.05399346,34.20705032,976.6613159,998.8270264,18.7591095,18.88927078,17.85230064,34.35797882,20.55472946,43.03654861,28.0011692,2.065000057,0.01464497
0.123652101,0.118518698,0.100212503,0.102991402,,0.0183658,0.25950191,0.020904198,0.502246022,-0.2470323,0.873641074,0.05489618,22.43749046,976.638916,998.826416,18.75111008,18.88555908,17.85230064,34.34976959,20.54734993,43.04187012,28.00093079,2.049999952,0.014645
0.123986602,0.118764997,0.100248206,0.102909303,,0.01822872,0.298125696,0.020886979,0.502260983,-0.247032806,0.881222904,0.055798911,22.43749046,976.6165161,998.8259277,18.74311066,18.88183975,17.85230064,34.35998154,20.53996086,43.04719162,28.00068092,2.194999933,0.01464503
0.124163604,0.119361901,0.100218403,0.102908194,,0.01854658,0.278098607,0.020877705,0.502276003,-0.247033402,0.893825889,0.056701642,22.43749046,976.5037842,998.8253174,18.73510933,18.87812996,17.85230064,34.37459946,20.53257942,43.05250931,28.00042915,2.345000029,0.014645059
0.124175799,0.119464397,0.100242198,0.102907097,,0.01912533,0.249488401,0.020871745,0.502291083,-0.247033894,0.908031106,0.06235902,22.43749046,976.3010254,998.8248291,18.72710991,18.87442017,17.85230064,34.37522888,20.52519989,43.05781937,28.00019073,2.190000057,0.014645091
0.124341703,0.119566906,0.100385296,0.102906001,,0.01909619,0.295264697,0.020866114,0.502306104,-0.247034505,0.916657209,0.059015062,36.36417007,976.0980225,998.8242188,18.71910095,18.87071037,17.83662033,34.37585831,20.51781082,43.06314087,27.99994087,2.029999971,0.014645129
0.124507594,0.119736898,0.100397205,0.102904904,,0.019160891,0.305278301,0.020857508,0.502321124,-0.247034997,0.919747174,0.052305799,50.29085159,975.8950806,998.8237305,18.71110916,18.86700058,17.82368088,34.37649155,20.52087975,43.06845093,27.9996891,1.99000001,0.014645161
0.124556899,0.119840205,0.100409102,0.102903795,,0.01931942,0.313861299,0.020850555,0.502336085,-0.247035593,0.912565827,0.055987239,50.29085159,975.6923218,998.8231812,18.7031002,18.86329079,17.82913017,34.37710953,20.53441048,43.07376862,27.99945068,2.095000029,0.01464519
0.124489403,0.119809496,0.100552201,0.1030146,,0.01929275,0.341040993,0.020841942,0.502351224,-0.247036099,0.906328678,0.059668671,50.29085159,975.5324707,998.8225708,18.69510078,18.85957909,17.83457947,34.37773895,20.5479393,43.07909012,27.99920082,2.184999943,0.01464522
0.124421895,0.119778895,0.100516403,0.103089499,,0.01928467,0.323874998,0.020830023,0.502366185,-0.247036695,0.913989186,0.053849109,50.29085159,975.4158936,998.8220825,18.68709946,18.85586929,17.84003067,34.37836838,20.56146049,43.08441162,27.99894905,2.039999962,0.01464525
0.124354398,0.119748199,0.100516403,0.103016698,,0.01927246,0.3081393,0.020826047,0.502381206,-0.247037202,0.92770803,0.05783575,43.55455017,975.2993164,998.8214722,18.67910004,18.8521595,17.8454895,34.37899017,20.57498932,43.08972931,27.99871063,2.019999981,0.01464529
0.123989296,0.119455004,0.100731003,0.103050602,,0.01905234,0.322444391,0.020825717,0.502396226,-0.247037798,0.939488411,0.060644459,36.81824112,975.1826782,998.8209839,18.67110062,18.84844017,17.8509407,34.3796196,20.58852005,43.09503937,27.99846077,2.200000048,0.01464532
0.123326504,0.118899202,0.100945604,0.103191304,,0.01856627,0.2866817,0.02082108,0.502411187,-0.247038305,0.942220807,0.05822074,36.81824112,975.065979,998.8203735,18.66309929,18.84473038,17.85639,34.38024902,20.60205078,43.10036087,27.99821091,2.220000029,0.01464535
0.122887695,0.118469501,0.100975394,0.103412199,,0.0179628,0.266654491,0.020810485,0.502426326,-0.247038901,0.937843382,0.06158993,36.81824112,974.9494019,998.8198853,18.65509987,18.84102058,17.86185074,34.38087845,20.61557007,43.10567093,27.99797058,2.105000019,0.01464538
0.122672904,0.118165803,0.100820398,0.103498602,,0.01766393,0.278575397,0.020793928,0.502441287,-0.247039393,0.927915514,0.055499312,36.81824112,974.8328247,998.819397,18.64710045,18.83731079,17.86730003,34.38150024,20.6291008,43.11098862,27.99772072,2.174999952,0.01464541
0.122722602,0.1180776,0.100814402,0.1035254,,0.017360281,0.256640911,0.020792936,0.502456427,-0.247040004,0.907501817,0.050670341,38.45441818,974.7161865,998.8187866,18.63909912,18.83359909,17.87274933,34.38212967,20.64262962,43.11631012,27.99747086,2.214999914,0.01464545
0.1228459,0.118204904,0.100826395,0.103610599,,0.01720822,0.234706402,0.020788962,0.502471387,-0.247040495,0.879606426,0.047103021,40.09059906,974.5994873,998.8182983,18.6310997,18.8298893,17.87821007,34.38275909,20.65615082,43.12163162,27.99723053,2.085000038,0.01464548
0.1228881,0.1183321,0.100814402,0.103598702,,0.0173686,0.243051004,0.020772402,0.502486408,-0.247041106,0.851739526,0.051638059,40.09059906,974.4829102,998.817688,18.62310028,18.8261795,17.88365936,34.38338852,20.66967964,43.12694931,27.99698067,2.029999971,0.014645509
0.123242497,0.118631494,0.100790596,0.1035869,,0.01752896,0.28167491,0.02076512,0.502501428,-0.247041598,0.833729088,0.055979799,40.09059906,974.4765015,998.8171997,18.61510086,18.82246971,17.88911057,34.38401031,20.68321037,43.13225937,27.9967308,2.00999999,0.014645541
0.123589802,0.118964696,0.100862098,0.103498602,,0.017689329,0.266654491,0.020752534,0.502516389,-0.247042194,0.829059422,0.052025881,30.49976921,974.5803223,998.8167114,18.60709953,18.81875038,17.8945694,34.38463974,20.6967392,43.13758087,27.99649048,2.170000076,0.014645571
0.123727405,0.119159496,0.101070797,0.103599501,,0.0178497,0.258071399,0.020736639,0.502531528,-0.247042701,0.830449104,0.048071969,20.90895081,974.684082,998.8161011,18.59910011,18.81504059,17.9000206,34.38526917,20.71026039,43.14289093,27.99624062,2.369999886,0.014645609
0.123730802,0.119168401,0.101201904,0.103731895,,0.017954171,0.309569812,0.02073068,0.502546489,-0.247043297,0.831838787,0.054095399,20.90895081,974.7879028,998.8156128,18.59110069,18.8113308,17.90546989,34.38589096,20.72378922,43.14820862,27.99600029,2.200000048,0.014645641
0.123852098,0.119250405,0.101178098,0.103828001,,0.01800274,0.283820605,0.02072472,0.50256151,-0.247043803,0.833228528,0.059251431,20.90895081,974.8917236,998.8151245,18.58309937,18.80761909,17.91091919,34.38652039,20.73731995,43.15353012,27.99575043,2.089999914,0.01464567
0.124225402,0.119591403,0.1009992,0.103875196,,0.01827776,0.242335796,0.020706838,0.50257659,-0.247044399,0.834618211,0.053562701,20.90895081,974.9954834,998.8145142,18.57509995,18.8039093,17.91637993,34.38714981,20.75083923,43.15885162,27.99550056,2.045000076,0.0146457
0.124088097,0.119589198,0.101219702,0.103843105,,0.01838035,0.282390189,0.020696572,0.50259161,-0.247044906,0.836007774,0.052878872,34.34429932,975.0993042,998.8140259,18.56708908,18.80019951,17.92182922,34.38777924,20.76436996,43.16416931,27.99526024,2.164999962,0.01464573
0.123676395,0.119243896,0.101637006,0.103978598,,0.01795585,0.306708908,0.020701209,0.502606571,-0.247045502,0.837397516,0.057199921,47.77965164,975.203125,998.8134155,18.5590992,18.79648972,17.92728043,34.38840103,20.7779007,43.16947937,27.99501038,2.369999886,0.01464577
0.123755801,0.119109297,0.101577401,0.104113996,,0.017717759,0.260932398,0.020700548,0.50262171,-0.247045994,0.836964607,0.049555589,47.77965164,975.3068848,998.8129272,18.55109024,18.79277992,17.93273926,34.38903046,20.79141998,43.17480087,27.99476051,2.160000086,0.0146458
0.124090302,0.119399095,0.101243603,0.104097402,,0.01791334,0.230891705,0.020694584,0.502636671,-0.247046605,0.834709108,0.05074349,47.77965164,975.4107056,998.8123169,18.54309082,18.78907013,17.93819046,34.38965988,20.80495071,43.18011093,27.99452019,2.154999971,0.01464583
0.1242612,0.1195678,0.101291299,0.103928697,,0.01808943,0.262363005,0.020681672,0.502651691,-0.247047096,0.832453728,0.060990751,47.77965164,975.5145264,998.8118286,18.53508949,18.7853508,17.94363976,34.39028931,20.81847954,43.18542862,27.99427032,2.36500001,0.01464586
0.124268496,0.1196208,0.101428402,0.103973901,,0.018126971,0.262363005,0.020661803,0.502666712,-0.247047707,0.830198228,0.059499759,41.22626114,975.6182861,998.8112793,18.52709007,18.7816391,17.88365936,34.3909111,20.83200073,43.19453049,27.99402046,2.345000029,0.0146459
0.124356198,0.119780099,0.101273406,0.104055297,,0.01835333,0.250918889,0.020661142,0.502681673,-0.247048199,0.827942729,0.058008779,34.67287064,975.7221069,998.81073,18.51909065,18.77792931,17.82094955,34.39154053,20.84552956,43.20742035,27.99378014,2.255000114,0.01464593
0.124305403,0.119653499,0.101398599,0.103959203,,0.01838146,0.261647701,0.020665114,0.502696812,-0.247048795,0.82568723,0.060446281,34.67287064,975.8259277,998.8101807,18.51108932,18.77421951,17.82094955,34.39216995,20.85906029,43.22031021,27.99353027,2.275000095,0.014645959
0.124307299,0.119615901,0.101499999,0.104077995,,0.018183319,0.263078189,0.020649219,0.502711773,-0.247049302,0.825102985,0.050519779,34.67287064,975.8118896,998.8095703,18.5030899,18.77050972,17.82094955,34.39279938,20.87258911,43.23320007,27.99328041,2.194999933,0.014645991
0.124580801,0.119840396,0.1012972,0.104063106,,0.01837437,0.278098607,0.020636414,0.502726912,-0.247049898,0.834115386,0.047394238,35.55913162,975.6799927,998.809082,18.49509048,18.76679993,17.86797905,34.39342117,20.88611031,43.24608994,27.99304008,2.077500105,0.014646021
0.124650705,0.119898903,0.101303196,0.103924501,,0.01856316,0.260932398,0.020631998,0.502741873,-0.247050405,0.856217086,0.057007771,36.44538116,975.5480957,998.8084717,18.49109077,18.76309013,17.91501045,34.3940506,20.89963913,43.2589798,27.99279022,2.05250001,0.01464605
0.124516702,0.119791305,0.101517797,0.104010999,,0.01839902,0.269515491,0.020627583,0.502756894,-0.247051001,0.87379837,0.05626693,36.44538116,975.4161987,998.8079834,18.49109077,18.75938034,17.91501045,34.39468002,20.91316986,43.27185822,27.99254036,2.005000114,0.014646091
0.124287105,0.119683695,0.101625097,0.104097498,,0.01821917,0.322444391,0.020625375,0.502771914,-0.247051507,0.873641014,0.0555261,36.44538116,975.2843018,998.8074951,18.49109077,18.75567055,17.91501045,34.39530945,20.92668915,43.28475189,27.99230003,2.075000048,0.01464612
0.123961699,0.119466305,0.101744294,0.1041839,,0.01800025,0.348193598,0.020627363,0.502786875,-0.247052103,0.873011589,0.060938399,36.44538116,975.1524048,998.8068848,18.49109077,18.75196075,17.91501045,34.39593887,20.94021988,43.29764175,27.99205017,2.214999914,0.01464615
0.123661494,0.119139004,0.101815796,0.104270399,,0.0176357,0.323874998,0.020632,0.502802014,-0.247052595,0.886658907,0.065446958,41.141819,975.0205078,998.8063965,18.48986053,18.74824905,17.89933014,34.39656067,20.95375061,43.31053162,27.99180031,2.309999943,0.01464618
0.123555505,0.119012404,0.1017205,0.104356897,,0.01736345,0.273807001,0.020619416,0.502816975,-0.247053206,0.903367519,0.062898651,45.83826065,974.8886108,998.8057861,18.48740959,18.74452972,17.88365936,34.39719009,20.96727943,43.32342148,27.99155998,2.164999962,0.01464622
0.123300099,0.118805897,0.101792002,0.104279697,,0.01718351,0.283820605,0.020608819,0.502831995,-0.247053698,0.916442573,0.060350351,45.83826065,974.7567139,998.8052979,18.48494911,18.74081993,17.88365936,34.39781952,20.98080063,43.3362999,27.99131012,2.039999962,0.01464625
0.1231166,0.118583703,0.101774097,0.104320002,,0.017003571,0.265223908,0.020614781,0.502847075,-0.247054294,0.932536125,0.05780204,45.83826065,974.6248169,998.8046875,18.48249054,18.73711014,17.88365936,34.39844894,20.99432945,43.34918976,27.99106979,2.214999914,0.01464628
0.1231902,0.118626201,0.101499903,0.104327595,,0.017092571,0.22803061,0.020613456,0.502862096,-0.2470548,0.951647997,0.05780853,45.83826065,974.4929199,998.8041992,18.4800396,18.73340034,17.88365936,34.39907074,21.00786018,43.36207962,27.99081993,2.319999933,0.01464631
0.123130798,0.118566501,0.101529706,0.104138899,,0.017111181,0.249488401,0.020608152,0.502877116,-0.247055396,0.966039181,0.060369801,33.77434921,974.3610229,998.8035889,18.47757912,18.72969055,17.88365936,34.39970016,21.02137947,43.37496948,27.99057007,2.204999924,0.014646339
0.123262,0.118646395,0.101565504,0.104186797,,0.017001051,0.250918794,0.020605505,0.502892077,-0.247055903,0.972104728,0.05237079,21.71043968,974.229126,998.8032227,18.47513008,18.72598076,17.88365936,34.40032959,21.0349102,43.38785934,27.99032974,2.039999962,0.01464638
0.123391902,0.118825304,0.101458204,0.104150999,,0.01723583,0.235183191,0.020601531,0.502907217,-0.247056499,0.974565208,0.054869119,21.71043968,974.097229,998.8026123,18.4726696,18.72226906,17.88365936,34.40095139,21.04844093,43.40074921,27.99007988,2.224999905,0.014646409
0.123329496,0.118861795,0.101505899,0.104039896,,0.017366899,0.235183191,0.020594911,0.502922177,-0.247057006,0.977025688,0.062007561,21.71043968,973.965271,998.802124,18.47020912,18.71855927,17.88365936,34.40158081,21.06196022,43.41363144,27.98983002,2.230000019,0.014646441
0.1234496,0.118898201,0.101553595,0.104056597,,0.01725993,0.258071399,0.020596235,0.502937198,-0.247057602,0.979486227,0.052728452,21.71043968,973.833374,998.8015137,18.46776009,18.71483994,17.88365936,34.40221024,21.07549095,43.4265213,27.98958969,2.105000019,0.014646471
0.123540103,0.118934703,0.101529706,0.104073298,,0.0173187,0.253779888,0.02061743,0.502952218,-0.247058094,0.981946707,0.051269989,26.51052094,973.9713745,998.8010254,18.46529961,18.71113014,17.88365936,34.40283966,21.08901978,43.43941116,27.98933983,2.11500001,0.0146465
0.123418605,0.118824399,0.1016608,0.104089999,,0.017272089,0.26951561,0.020667104,0.502967179,-0.247058704,0.984407187,0.057632159,31.31060028,974.3792725,998.800415,18.46285057,18.70742035,17.88365936,34.40346146,21.10253906,43.45230103,27.98908997,2.160000086,0.014646541
0.123457897,0.118805206,0.101756299,0.104211497,,0.01708017,0.273807001,0.020715446,0.502982318,-0.247059196,0.986867726,0.053101089,31.31060028,974.7871704,998.7999268,18.46039009,18.70371056,17.88365936,34.40409088,21.11606979,43.46517944,27.98884964,2.234999895,0.01464657
0.123658204,0.119023597,0.101589298,0.104248905,,0.01723219,0.266654396,0.020730016,0.502997279,-0.247059807,0.989328325,0.045040511,31.31060028,975.1950073,998.7993774,18.45793915,18.70000076,17.88365936,34.40472031,21.12960052,43.47806931,27.98859978,2.154999971,0.0146466
0.1238585,0.119130302,0.101577401,0.104097199,,0.01745058,0.288112211,0.020722733,0.503012419,-0.247060299,0.991182625,0.044343669,25.69016075,975.6029053,998.7988281,18.45548058,18.69628906,17.99341011,34.40534973,21.14312935,43.49095917,27.98834991,2.234999895,0.01464663
0.124058795,0.119351602,0.101482105,0.104140401,,0.01764826,0.242335796,0.020717434,0.50302738,-0.247060895,0.992430806,0.04364682,20.06971931,975.8336792,998.7982788,18.4530201,18.69257927,18.10316086,34.40597153,21.15665054,43.50384903,27.98810959,2.230000019,0.01464666
0.124095702,0.119461298,0.101452303,0.104143298,,0.01786956,0.2552104,0.020715446,0.5030424,-0.247061402,0.993678927,0.052218661,20.06971931,975.8875732,998.7977295,18.45056915,18.68886948,18.10316086,34.40660095,21.17017937,43.51673889,27.98785973,2.210000038,0.0146467
0.123800099,0.119233,0.101726401,0.1041026,,0.0177754,0.295980001,0.020714122,0.50305742,-0.247061998,0.994927227,0.054179121,20.06971931,975.9415283,998.7971802,18.44811058,18.68515968,18.10316086,34.40723038,21.1837101,43.52962112,27.98760986,2.244999886,0.01464673
0.123546505,0.119004703,0.101839602,0.104253602,,0.0174732,0.280244303,0.020710369,0.503072381,-0.247062504,0.996175289,0.04743515,20.06971931,975.9954224,998.7965698,18.44565964,18.68144035,18.10316086,34.40784836,21.19724083,43.54251099,27.98736954,2.109999895,0.01464676
0.123624098,0.118959999,0.101565504,0.104325104,,0.017448729,0.218013501,0.020700213,0.503087521,-0.2470631,0.99742353,0.04786684,30.71496964,976.0491943,998.7960815,18.44319916,18.67773056,18.00909042,34.4084816,21.21076012,43.55540085,27.98711967,2.184999943,0.014646789
0.123821497,0.119098902,0.101410604,0.104195905,,0.01754946,0.222305107,0.020690058,0.503102481,-0.247063607,0.99867171,0.04829853,41.36021042,976.1030884,998.7954712,18.44074059,18.67402077,17.91501045,34.40911102,21.22429085,43.56829071,27.98686981,2.329999924,0.014646821
0.123746395,0.119134295,0.101601195,0.104113901,,0.01749768,0.270946002,0.020700879,0.503117621,-0.247064203,0.999919891,0.048730221,41.36021042,976.1569214,998.7949829,18.43828964,18.67030907,17.91501045,34.40974045,21.23781967,43.58118057,27.98662949,2.170000076,0.01464686
0.1233989,0.118845499,0.101899195,0.104200196,,0.01723503,0.2866817,0.020739293,0.503132582,-0.247064695,1.005650997,0.05962329,41.36021042,976.2108154,998.7944946,18.43582916,18.66659927,17.91501045,34.41279984,21.25134087,43.59407043,27.98637962,2.220000029,0.014646889
0.123336804,0.118724096,0.101815796,0.104415,,0.017029691,0.262363005,0.020784325,0.503147602,-0.247065306,1.015864968,0.05743558,41.36021042,976.2645874,998.7938843,18.43338013,18.66288948,17.91501045,34.41830063,21.26486969,43.5774498,27.9861393,2.265000105,0.014646921
0.123642898,0.118990803,0.101446199,0.104327202,,0.01727788,0.212295103,0.020832009,0.503162622,-0.247065797,1.022444963,0.04450677,32.65250015,976.3184814,998.793396,18.43091965,18.65917969,17.9777298,34.42380905,21.27840042,43.53133011,27.98588943,2.00999999,0.01464695
0.124031901,0.119351602,0.101279402,0.104040206,,0.01771142,0.256641007,0.020882344,0.503177583,-0.247066393,1.022436023,0.044379041,23.94478989,976.3723755,998.7927856,18.42845917,18.65546989,18.04043961,34.42930984,21.29191971,43.48522186,27.98563957,2.184999943,0.01464698
0.124135303,0.119485498,0.101410496,0.103985095,,0.0179236,0.302417302,0.020938195,0.503192723,-0.2470669,1.019469976,0.053728439,23.94478989,976.4262695,998.7922974,18.42601013,18.6517601,18.04043961,34.43481064,21.30545044,43.43909836,27.98539925,2.234999895,0.01464702
0.124214399,0.119498205,0.101589298,0.104070699,,0.01791441,0.270946002,0.020999567,0.503207684,-0.247067496,1.016504049,0.061941888,23.94478989,976.4963989,998.791687,18.42354965,18.64851952,18.04043961,34.44031143,21.31897926,43.39299011,27.98514938,1.975000024,0.01464705
0.124316096,0.119562602,0.101517797,0.104142404,,0.018016119,0.252349401,0.021060939,0.503222704,-0.247068003,1.014191031,0.059542269,30.93497086,976.5828247,998.7913208,18.42110062,18.64575005,17.94636917,34.44580841,21.3302803,43.34687042,27.98489952,2.154999971,0.01464708
0.124179399,0.119478798,0.101517797,0.104059303,,0.01804675,0.280959606,0.021125399,0.503237724,-0.247068599,1.012531996,0.057142649,37.92515182,976.6691895,998.7907104,18.41864014,18.64298058,17.85230064,34.45132065,21.33934975,43.30075073,27.98465919,2.214999914,0.01464711
0.1242275,0.119522798,0.101458204,0.104018498,,0.01799213,0.283820605,0.021190302,0.503252804,-0.247069106,1.010872006,0.054743029,37.92515182,976.7556152,998.7902222,18.41618919,18.64022064,17.85230064,34.45682144,21.34841919,43.25463104,27.98440933,2.170000076,0.01464714
0.124123097,0.119519496,0.101458204,0.10402,,0.018034209,0.292403698,0.021252558,0.503267825,-0.247069702,1.009212971,0.052343398,37.92515182,976.84198,998.7896118,18.41373062,18.63744926,17.85230064,34.46231842,21.35750008,43.20851898,27.98415947,2.305000067,0.01464718
0.1236817,0.119130302,0.1017681,0.104132795,,0.01775143,0.315291905,0.021305542,0.503282785,-0.247070193,1.007554054,0.058571789,37.92515182,976.9285278,998.7891235,18.41127014,18.63467979,17.85230064,34.46781921,21.36656952,43.16239929,27.98391914,2.335000038,0.01464721
0.123429501,0.118708396,0.1018754,0.104357004,,0.017266791,0.30384779,0.021357865,0.503297925,-0.247070804,1.005893946,0.061709572,38.64844131,977.0147705,998.7885132,18.4088192,18.63191986,17.94636917,34.47332001,21.37564087,43.11629105,27.98366928,2.204999924,0.014647239
0.123366702,0.118994296,0.101660895,0.104380906,,0.01705945,0.275237489,0.021418792,0.503312886,-0.247071296,1.004235029,0.05312876,39.3717308,977.1013184,998.7880249,18.40636063,18.62915039,18.04043961,34.4788208,21.38471031,43.07017136,27.98341942,2.154999971,0.014647271
0.123074901,0.1188586,0.101672804,0.104204702,,0.017321479,0.293834209,0.021469788,0.503327906,-0.247071907,0.996237874,0.048614591,39.3717308,977.1876831,998.7874146,18.40390015,18.62638092,18.04043961,34.48432922,21.39378929,43.01823044,27.98317909,2.109999895,0.01464731
0.122724104,0.118153298,0.101792002,0.104268098,,0.017066591,0.311715603,0.021515486,0.503342927,-0.247072399,0.977197289,0.048167061,39.3717308,977.2741089,998.7869263,18.4014492,18.62361908,18.04043961,34.48983002,21.40286064,42.96046829,27.98292923,2.194999933,0.014647339
0.122543395,0.117963898,0.101776099,0.104386997,,0.01640902,0.28167491,0.021558868,0.503357887,-0.247072995,0.957255721,0.047719531,39.3717308,977.3604736,998.786377,18.39899063,18.62084961,18.04043961,34.49533081,21.41193008,42.90270996,27.98267937,2.275000095,0.014647371
