PT312,PT401,PT408,PT403,PT501,PT408_diff,PT403_diff,FT305,FT104,FT407,LI405,FT406,FT407_density,FT406_density,FT104_density,FT407_temp,FT406_temp,FT104_temp,LI504,VC501,VC302,VC101,PO1,PT417
0.135761702,0.129220295,0.102665198,0.104890597,,0.026523769,0.317437601,0.041550556,2.012660027,0.510772109,0.926906884,0.03204108,49.83459091,989.1973877,997.6860962,20.80167961,19.82460976,18.95742989,35.19216919,26.97454071,88.57993317,43.24264145,2.30250001,0.009622645
0.135244405,0.128800201,0.102653301,0.104878998,,0.026145381,0.252349401,0.04153336,2.012155056,0.519832075,0.932314277,0.047729891,48.4808197,988.0936279,997.6860962,20.80254936,19.82645988,18.96190071,35.18326187,26.94475937,88.61401367,43.23894882,2.355000019,0.009622745
0.134621799,0.128380001,0.102578795,0.104867399,,0.025766999,0.271661305,0.041489639,2.011650085,0.854934573,0.929785907,0.032473631,48.4808197,986.9896851,997.6862183,20.80343056,19.82831955,18.96787071,35.17435074,26.91498947,88.64807892,43.23526001,2.117500067,0.009622845
0.134288395,0.128039396,0.102483404,0.1048558,,0.02559841,0.270230794,0.041445944,2.011145115,1.045433998,0.925508618,0.031900428,48.4808197,986.9777832,997.6862183,20.80430031,19.83017921,18.97382927,35.16543961,26.88521004,88.68215179,43.23155975,2.339999914,0.009622946
0.134070599,0.127725196,0.102388001,0.104844201,,0.025499761,0.313861394,0.04142028,2.010639906,0.623784125,0.925301194,0.04049734,59.7251091,987.3300171,997.6862183,20.80517006,19.83202934,18.97979927,35.15652847,26.8554306,88.71621704,43.22787094,2.424999952,0.009623045
0.133852696,0.127410996,0.102292597,0.104569697,,0.025166541,0.443322706,0.041399748,2.010134935,0.278906494,0.926450372,0.04909426,63.47320938,987.6821899,997.6862793,20.80604935,19.83389091,18.8871994,35.14762115,26.82564926,88.75028992,43.22417068,2.089999914,0.009623146
0.133634901,0.1272313,0.102072203,0.104444897,,0.02519289,0.341756296,0.041361834,2.009629965,0.632844329,0.92759949,0.048724439,63.47320938,986.2525024,997.6862793,20.8069191,19.83573914,18.85582924,35.13871002,26.79586983,88.78436279,43.22048187,1.995000005,0.009623246
0.133514202,0.127096295,0.101941001,0.104074895,,0.025190431,0.30384779,0.041329693,2.009124994,0.616035521,0.928748727,0.01197119,63.47320938,986.3085938,997.6864014,20.80779076,19.83760071,18.85582924,35.12979889,26.76609039,88.8184433,43.21678925,2.269999981,0.009623346
0.133425903,0.127067697,0.101853597,0.104077303,,0.025320089,0.328166509,0.041301443,2.008620024,0.645719111,0.929897904,0.037250381,63.47320938,987.0579834,997.6864014,20.80866051,19.83946037,18.85582924,35.12089157,26.7363205,88.85250854,43.21310043,2.037499905,0.009623446
0.1333377,0.127074397,0.101766205,0.104012597,,0.025321561,0.356776691,0.041273168,2.008115053,0.194505006,0.931047082,0.0442972,37.07062149,987.807312,997.6865234,20.80953979,19.8413105,18.85582924,35.11198044,26.70653915,88.88657379,43.20940018,1.952499986,0.009623547
0.133123398,0.127081204,0.101422501,0.103872204,,0.025627831,0.31350379,0.041235305,2.004929066,0.440556794,0.928641379,0.037137229,28.26976013,988.5567017,997.6865234,20.81040955,19.84317017,18.97344971,35.10306931,26.67675972,88.92064667,43.20571136,2.132499933,0.009623647
0.133104599,0.127087998,0.101431406,0.103577495,,0.025661069,0.246269703,0.041206195,2.000849009,0.431258291,0.925050676,0.029977269,28.26976013,989.3060303,997.6865234,20.8112793,19.84502029,19.01265907,35.09415817,26.64698029,88.95471954,43.21516037,2.30250001,0.009623747
0.133164799,0.127094698,0.101586402,0.103468096,,0.025562331,0.534160185,0.041172083,1.996768951,0.136687607,0.921399295,0.03332068,28.26976013,990.0554199,997.6865845,20.81214905,19.84687996,19.01265907,35.05194092,26.61720085,88.98879242,43.22898102,2.077500105,0.009623847
0.133416104,0.127101505,0.101374698,0.103660202,,0.02574335,0.474793911,0.041168777,1.992687941,-0.104953296,0.91772759,0.040165231,28.26976013,990.8048096,997.6865845,20.81303024,19.84873962,19.01265907,34.99861145,26.56364059,89.02287292,43.24280167,2.282500029,0.009623948
0.133325005,0.126971304,0.101362801,0.103537405,,0.025547221,0.305278301,0.041199557,1.988608003,0.092937127,0.914055884,0.0294703,54.22546005,990.8626099,997.6867065,20.81389999,19.85058975,19.01265907,34.94528961,26.50214005,89.05693054,43.25662994,2.305000067,0.009624048
0.133098602,0.126795495,0.101046896,0.103563499,,0.025682291,0.236613798,0.041256833,1.984527946,0.218108803,0.910384178,0.044871021,62.8773613,990.6898804,997.6867065,20.81476974,19.85244942,18.91856003,34.89196014,26.44065094,89.09100342,43.27045059,2.295000076,0.009624147
0.1328722,0.126619601,0.100865698,0.103217804,,0.02576015,0.32530551,0.041320415,1.980448008,0.358181894,0.906712472,0.01284576,62.8773613,990.5172119,997.6868286,20.81565094,19.85429955,18.8871994,34.83863831,26.37915039,89.12507629,43.28427124,2.412499905,0.009624248
0.132873797,0.126846194,0.100775099,0.103045297,,0.026067531,0.317437601,0.04136414,1.985733032,1.098721981,0.903040826,0.022449311,62.8773613,990.3444214,997.6868286,20.81652069,19.85615921,18.8871994,34.78530884,26.31764984,89.15914917,43.29809952,2.255000114,0.009624348
0.132951498,0.1268803,0.1006845,0.102982199,,0.026270831,0.368220806,0.041375389,1.994140029,1.344058037,0.899369121,0.029679449,62.8773613,990.6104736,997.6868286,20.81739044,19.85802078,18.8871994,34.73199081,26.25616074,89.19322205,43.27709961,2.11500001,0.009624448
0.133029103,0.126805604,0.100593901,0.102919102,,0.0262164,0.484092188,0.041345278,2.002546072,1.191586018,0.895697415,0.007398782,68.77877045,991.0228271,997.6868896,20.81826973,19.85987091,18.8871994,34.67866135,26.19466019,89.22728729,43.24449158,2.015000105,0.009624548
0.133106804,0.126887596,0.100503302,0.102971304,,0.02636191,0.481231213,0.041331028,2.01095295,0.381904811,0.892025709,0.02104417,70.74590302,991.4351196,997.6870117,20.81913948,19.86173058,18.88853073,34.62533951,26.13315964,89.26136017,43.21187973,2.357500076,0.009624649
0.133042896,0.126782405,0.100158799,0.102857399,,0.026595119,0.326020694,0.041311807,2.019359112,0.522812426,0.888354003,0.007014723,70.74590302,991.8474731,997.6870117,20.82000923,19.8635807,18.89031029,34.57201004,26.07167053,89.29543304,43.17927933,2.157500029,0.009624749
0.1329319,0.126885605,0.099979973,0.102333498,,0.026828331,0.295264697,0.041268111,2.018764019,1.392099977,0.884682298,0,70.74590302,992.2598267,997.6870117,20.82088089,19.86544037,18.89208031,34.5186882,26.01016998,89.32951355,43.1466713,2.140000105,0.009624849
0.132995606,0.127084994,0.099884599,0.102206194,,0.027184549,0.337464905,0.041243583,2.015166998,0.928249478,0.881010592,0,70.06815338,992.6721191,997.6870728,20.82176018,19.86730003,18.89385986,34.46535873,25.94866943,89.3635788,43.11405945,2.327500105,0.009624949
0.133407605,0.1272843,0.100111103,0.101985598,,0.027114031,0.482661676,0.041209806,2.01157093,0.672660828,0.878268778,0,69.84223938,993.0844116,997.6870728,20.82262993,19.86915016,19.17127037,34.41204071,25.88718033,89.39763641,43.08145142,2.440000057,0.00962505
0.133762705,0.127483702,0.099854809,0.102078295,,0.02760832,0.387532711,0.04120686,2.007973909,0.112011001,0.87583679,0.026651829,69.84223938,993.4967041,997.6870728,20.82349968,19.87100983,19.2635994,34.35871124,25.82567978,89.43171692,43.10485077,2.272500038,0.00962515
0.133875001,0.127648103,0.099741548,0.101921105,,0.027808529,0.446183682,0.041231999,2.002315044,0.053478289,0.87340498,0.035897572,69.84223938,993.0119019,997.6871948,20.82438087,19.87285995,19.2635994,34.3053894,25.76417923,89.46578979,43.14691162,2.345000029,0.00962525
0.133923304,0.127800798,0.099884611,0.1018664,,0.027830639,0.328881788,0.041267446,1.995967984,0.252918512,0.87097311,0.009004543,69.84223938,992.2280884,997.6873169,20.82525063,19.87471962,19.2635994,34.25205994,25.70269012,89.49986267,43.18896866,2.420000076,0.00962535
0.133971703,0.127725506,0.099842882,0.101888502,,0.02785275,0.376803899,0.041285667,1.98961997,0.137998894,0.868541181,0.03394828,67.06285858,991.4442749,997.6873169,20.82612038,19.87657928,19.2635994,34.1987381,25.64118958,89.53394318,43.23102951,2.19749999,0.00962545
0.1338781,0.127574098,0.100099194,0.101747096,,0.027398571,0.508410883,0.041278695,1.983273029,0.134065002,0.868641317,0.028290231,66.13639832,990.6605225,997.6873169,20.82699013,19.87842941,19.19301987,34.14540863,25.57969093,89.56800842,43.27309036,2.05250001,0.00962555
0.133737099,0.127422702,0.100069404,0.101830304,,0.02732915,0.416858196,0.041255527,1.976925969,0.478942692,0.869585514,0.005658046,66.13639832,989.876709,997.6873779,20.82786942,19.88028908,19.16949081,34.09209061,25.51819992,89.60207367,43.31515121,2.015000105,0.00962565
0.133596098,0.127037096,0.100027704,0.101841199,,0.026984069,0.383956504,0.041229028,1.981135011,0.767314374,0.870529592,0.02911571,66.13639832,989.0927734,997.6873779,20.82873917,19.88213921,19.16949081,34.03876114,25.45669937,89.63614655,43.35720825,2.347500086,0.009625751
0.133168399,0.126573396,0.100027704,0.102047801,,0.026486719,0.464065123,0.041190609,1.988862038,0.734412193,0.874370575,0.044503901,66.13639832,988.309021,997.6873779,20.82961082,19.88400078,19.16949081,33.9854393,25.39520073,89.67021942,43.33757019,2.25,0.009625851
0.132645297,0.1258551,0.099830991,0.1020298,,0.025989369,0.442607403,0.041162139,1.996588945,0.580152988,0.879177213,0.052081179,45.07691956,984.3079224,997.6875,20.83806992,19.88585091,19.16949081,33.93210983,25.33370972,89.7042923,43.29735184,2.007499933,0.009625951
0.131723797,0.125345194,0.099568713,0.101909006,,0.025759631,0.364644504,0.041125391,2.004317045,0.232533395,0.883983791,0.032000311,38.05709076,981.5933838,997.6876221,20.84157944,19.88771057,19.19301987,33.87879181,25.27220917,89.7383728,43.25712967,1.980000019,0.009626051
0.131313396,0.124933004,0.099583608,0.101788199,,0.02540296,0.344974995,0.041100693,2.012043953,0.221566007,0.889873981,0.051691391,38.05709076,981.4647827,997.6876221,20.8425808,19.88957024,19.19791985,33.82545853,25.21071053,89.75888062,43.21691132,2.125,0.009626152
0.130968106,0.124688005,0.09969089,0.101667404,,0.024974249,0.346405506,0.041081501,2.019771099,0.408608198,0.896125376,0.0530903,38.05709076,981.9362183,997.6876221,20.84358978,19.89142036,19.19400024,33.7721405,25.14921951,89.77488708,43.17668915,2.25999999,0.009626251
0.130572998,0.124498606,0.099503142,0.101918495,,0.02498152,0.327451205,0.041128362,2.022298098,0.682555318,0.902376771,0.042948332,38.05709076,982.4074707,997.6876831,20.84458923,19.89328003,19.19008064,33.71881104,25.08772087,89.79089355,43.13647079,2.327500105,0.009626352
0.130304694,0.124080706,0.099217027,0.101814199,,0.02485832,0.361783505,0.041255862,2.023092031,0.846232176,0.908628285,0.047840271,48.8335495,982.8787842,997.6876831,20.84560013,19.89513969,19.18615913,33.6654892,25.02622032,89.8068924,43.09624863,2.220000029,0.009626452
0.130078697,0.124073601,0.099360079,0.101550102,,0.02464319,0.416142893,0.041390945,2.023885965,0.676237106,0.911822021,0.01257902,52.42570114,983.3500977,997.6876831,20.84660912,19.89698982,19.18223,33.61215973,24.98327065,89.82289886,43.05603027,2.097500086,0.009626552
0.130295897,0.124228895,0.099270678,0.101612997,,0.02500689,0.528438091,0.041522085,2.018188953,0.361400604,0.913996279,0.042770501,52.42570114,984.6890259,997.6878052,20.84761047,19.89884949,19.17831039,33.55884171,24.94648933,89.77117157,43.06877136,2.220000029,0.009626652
0.130238605,0.124235594,0.099056089,0.101421499,,0.025326991,0.441176891,0.041637306,2.010329962,0.3126432,0.916170776,0.040520839,52.42570114,986.3170776,997.6879272,20.84861946,19.90069962,19.17439079,33.50551987,24.90970993,89.69686127,43.09915924,2.097500086,0.009626752
0.130272901,0.124368501,0.098841512,0.101108801,,0.025568259,0.378591991,0.041762166,2.00247097,0.499029785,0.915448427,0.033841331,63.38945007,987.4509888,997.6879272,20.84962082,19.90255928,19.17046928,33.4521904,24.87293053,89.62255859,43.12953949,2.11500001,0.009626853
0.130701304,0.124811494,0.098917508,0.100982702,,0.0259253,0.348551297,0.041868613,1.994611025,0.73244518,0.913760304,0.032271549,67.04402924,988.4202271,997.6879272,20.85062981,19.90442085,18.93246078,33.39886093,24.83614922,89.54826355,43.15993118,2.087500095,0.009626953
0.131235397,0.125338304,0.099090362,0.101139796,,0.026320949,0.338895297,0.041967307,1.986752033,0.287608892,0.912072182,0.033003949,67.04402924,989.3892822,997.6879883,20.8516407,19.90626907,18.85345078,33.34553909,24.79936981,89.47395325,43.19031906,2.017499924,0.009627053
0.131640399,0.1256176,0.099263221,0.101189899,,0.026400611,0.430448103,0.042076416,1.98447597,0.2911852,0.910384178,0.034503739,67.04402924,990.3585205,997.6879883,20.85264015,19.90813065,18.85345078,33.29220963,24.76259041,89.39964294,43.22071075,2.015000105,0.009627153
0.131843603,0.125814498,0.099436069,0.101405799,,0.02637496,0.371081805,0.042170139,1.984061003,1.090018988,0.908696175,0.03600353,67.04402924,991.3275757,997.6879883,20.85364914,19.90998077,18.85345078,33.2388916,24.7258091,89.32534027,43.25109863,2.154999971,0.009627254
0.132167399,0.126011396,0.099613398,0.101697099,,0.026349291,0.371081805,0.042267498,1.983646035,1.238198996,0.906235695,0.037503321,62.32767868,991.3839722,997.6881104,20.8546505,19.91184044,18.85345078,33.18556976,24.68903923,89.25102997,43.28147888,2.335000038,0.009627353
0.132336199,0.126008105,0.099792218,0.101796603,,0.026236719,0.381095409,0.042368168,1.983230948,1.345010996,0.903517723,0.039003111,60.75556946,991.1362305,997.6881104,20.85565948,19.91369057,18.94932938,33.1322403,24.65225983,89.17672729,43.31187057,2.44749999,0.009627454
0.132143605,0.125938106,0.099854809,0.102050901,,0.026095179,0.376803899,0.042468834,1.988942981,1.363011956,0.900799692,0.009844515,60.75556946,990.8884277,997.6881714,20.85667038,19.91555023,18.98129082,33.07891083,24.61548042,89.10241699,43.29669189,2.244999886,0.009627554
0.132126701,0.125609803,0.099878663,0.102089202,,0.02573117,0.542743301,0.042578443,1.996696949,0.643215477,0.905742109,0.02915236,60.75556946,990.6405029,997.6881714,20.85766983,19.9174099,18.98129082,33.02558899,24.57869911,88.9985199,43.26631927,2.327500105,0.009627654
0.131796396,0.125475204,0.09956274,0.1020311,,0.025912491,0.446183682,0.042670665,2.00445199,0.216559097,0.918291509,0.024293629,60.75556946,990.3927002,997.6882935,20.85868073,19.91926003,18.98129082,32.97225952,24.54191971,88.88475037,43.23593903,2.387500048,0.009627754
0.131759,0.125701594,0.09979521,0.101807106,,0.02591674,0.393254805,0.042756085,2.012206078,0.418979496,0.932525516,0.004858726,65.84925842,990.1447754,997.6882935,20.85968971,19.92111969,18.98129082,32.9189415,24.5051403,88.77098846,43.20557022,2.450000048,0.009627854
0.132105303,0.126017296,0.099899518,0.101989806,,0.02618376,0.302417207,0.042815196,2.013618946,0.526507914,0.944194913,0.032188188,67.54715729,990.0369873,997.6884155,20.86068916,19.92297935,19.00481987,32.89421082,24.4683609,88.65721893,43.17518997,2.147500038,0.009627955
0.132398403,0.126218605,0.099887598,0.102079201,,0.026351851,0.23804431,0.042730416,2.012917995,0.551780701,0.945332229,0.0107294,67.54715729,989.9758301,997.6884155,20.86170006,19.92482948,19.01135063,32.87900925,24.43158913,88.5434494,43.14482117,2.287499905,0.009628054
0.132646895,0.126553202,0.099947202,0.102086198,,0.026625371,0.310285091,0.042493333,2.012217999,0.839556277,0.936248422,0,67.54715729,989.9146729,997.6884155,20.86271095,19.92668915,19.00960922,32.86381149,24.4296608,88.50727844,43.11444855,2.377500057,0.009628155
0.133002996,0.126945102,0.100030601,0.102093196,,0.0269595,0.353200412,0.042435057,2.011517048,0.882949173,0.924832702,0.021628359,67.54715729,989.8535156,997.6884766,20.8637104,19.92853928,19.00786972,32.84860992,24.43935013,88.4969635,43.08407974,2.417500019,0.009628255
0.1333951,0.1273368,0.100337601,0.102307796,,0.027012151,0.418288803,0.04247114,2.010816097,1.104323983,0.913416982,0.030061901,53.41210938,989.7924194,997.6884766,20.86471939,19.93040085,19.00612068,32.83340836,24.4490509,88.48665619,43.09252167,2.182499886,0.009628356
0.133787096,0.127512097,0.100718999,0.102591503,,0.026772341,0.476939678,0.042523778,2.006795883,1.009551048,0.903557122,0.03169401,48.70043182,989.7312012,997.6884766,20.86572075,19.93224907,19.00437927,32.8182106,24.45874023,88.42591095,43.11391068,2.257499933,0.009628455
0.133963502,0.127615094,0.1007429,0.102875197,,0.026865321,0.528438091,0.042610224,2.00166893,1.226158023,0.894215584,0.033326119,48.70043182,989.6699829,997.6885986,20.86672974,19.93411064,19.00263977,32.80300903,24.46842957,88.34835815,43.13528824,2.242500067,0.009628556
0.133905399,0.127485001,0.100808501,0.102972198,,0.026680031,0.363213992,0.042660222,1.996541977,1.056282043,0.895377994,0.048581351,48.70043182,988.8814087,997.6887207,20.86772919,19.93597031,19.00090027,32.78781128,24.47813034,88.27081299,43.15668106,2.201250076,0.009628656
0.133793199,0.1272771,0.101267397,0.103006995,,0.02601082,0.501258421,0.042658891,1.991415024,0.87865752,0.907498181,0.01338261,61.21060181,987.8502808,997.6887207,20.86874008,19.93782043,18.99914932,32.77260971,24.48781967,88.19326019,43.17805862,2.176249981,0.009628756
0.133680999,0.127319801,0.101437295,0.103534806,,0.025855669,0.44689889,0.042655585,1.986289024,0.677905977,0.922103882,0.04199126,65.38065338,986.8192749,997.6887207,20.86974907,19.9396801,18.99740982,32.75740814,24.49751091,88.1157074,43.19945145,2.342499971,0.009628856
0.133679104,0.127032995,0.101473105,0.103754401,,0.025522429,0.331742692,0.042643666,1.981161952,0.38858071,0.927364588,0.036458459,65.38065338,985.7880859,997.6887817,20.87075043,19.94153023,18.99567032,32.74221039,24.50720978,88.03814697,43.22084045,2.220000029,0.009628957
0.133262801,0.126801801,0.101732302,0.103816497,,0.025059861,0.298125696,0.042592002,1.982180953,0.522454679,0.923116028,0.03738147,65.38065338,985.8571167,997.6887817,20.87175941,19.94338989,18.99393082,32.72700882,24.54690933,87.96060181,43.24222183,2.265000105,0.009629057
0.133123004,0.126921105,0.101851594,0.104009402,,0.025141051,0.286681604,0.042511554,1.985249043,0.40515101,0.910749018,0.047292091,65.38065338,986.2924805,997.6887817,20.87277031,19.94524956,18.99217987,32.71181107,24.59662056,87.88304901,43.26361084,2.359999895,0.009629156
0.133125603,0.126800704,0.101899302,0.104014206,,0.02492525,0.341756296,0.042444335,1.988317013,0.425178498,0.900806785,0.032000199,60.75547028,986.7280884,997.6889038,20.87376976,19.94709969,18.99044037,32.6966095,24.64632988,87.85455322,43.2849884,2.049999952,0.009629257
0.133128095,0.126842499,0.101714504,0.104289305,,0.025127181,0.21515069,0.042367499,1.993239999,0.876869619,0.892337978,0.045578711,59.21374893,987.1635742,997.6890259,20.87478065,19.94895935,18.98870087,32.68141174,24.6960392,87.84240723,43.27360916,2.255000114,0.009629357
0.133130705,0.126975596,0.1017205,0.104202604,,0.025241169,0.299554491,0.04230125,1.998780966,0.725709677,0.88386929,0.01301982,59.21374893,987.5991211,997.6890259,20.87578964,19.95082092,18.98694992,32.66621017,24.74575043,87.83026886,43.25130844,2.097500086,0.009629457
0.133180499,0.127278805,0.102012503,0.104161799,,0.025261721,0.339610601,0.042107222,2.004322052,0.526984811,0.877692223,0.021839449,59.21374893,988.034729,997.6890259,20.87678909,19.95266914,18.98521042,32.6689682,24.79545975,87.81812286,43.22901154,2.295000076,0.009629557
0.133246195,0.128457105,0.102191305,0.1043993,,0.026265809,0.305993605,0.041914499,2.0098629,0.088764757,0.872279108,0.03044191,59.21374893,988.4702148,997.6890869,20.87779999,19.95453072,18.98347092,32.67771149,24.84516907,87.83782196,43.20671082,2.390000105,0.009629658
0.1339221,0.128480899,0.102632403,0.104706705,,0.025848481,0.321013904,0.041811498,2.01540494,0.007582012,0.866865993,0.007720698,54.7203598,988.9057007,997.6890869,20.87879944,19.95638084,18.98172951,32.68645096,24.89487076,87.86813354,43.1844101,2.13499999,0.009629758
0.134400499,0.128477895,0.102751601,0.105014098,,0.02569043,0.299556303,0.041742304,2.013556957,0.380951196,0.861452878,0.02502086,53.22256088,989.2509155,997.6890869,20.87981033,19.95824051,19.07538986,32.69519043,24.94458008,87.89845276,43.16210938,2.012500048,0.009629858
0.1345559,0.128394699,0.102727795,0.105045998,,0.025604191,0.190832102,0.041711833,2.009248018,0.467617691,0.856039822,0.008340288,53.22256088,989.565918,997.689209,20.88081932,19.96009064,19.10676003,32.70394135,24.9942894,87.92875671,43.13980865,2.352499962,0.009629958
0.134648299,0.128401601,0.102873802,0.104986203,,0.02544829,0.265222192,0.041649556,2.004936934,0.494559288,0.85094738,0,53.22256088,989.8809204,997.68927,20.88182068,19.9619503,19.10676003,32.71268082,25.04400063,87.95908356,43.11751175,2.252500057,0.009630059
0.134740698,0.128903699,0.103076398,0.105105996,,0.0258064,0.322444391,0.041602054,2.000627995,0.564655483,0.845961988,0,58.72874069,990.1959839,997.68927,20.88282967,19.96380997,19.10676003,32.72142029,25.09370995,87.98938751,43.14057159,2.172499895,0.009630159
0.135294402,0.129277301,0.103234398,0.1052858,,0.02615231,0.309212208,0.041564306,1.996417999,0.592789292,0.840976596,0,60.56414032,990.5109863,997.68927,20.88382912,19.9656601,19.10205078,32.73015976,25.14341927,88.0196991,43.17876053,2.230000019,0.009630259
0.135523999,0.129559195,0.103377402,0.105465603,,0.02628248,0.28203249,0.041513138,1.992241979,0.26638931,0.835991085,0,60.56414032,990.8259888,997.6893921,20.88484001,19.96751976,19.09577942,32.73891068,25.19313049,88.05001831,43.21694946,2.309999943,0.009630359
0.135763001,0.1299227,0.103586102,0.105645394,,0.026361129,0.290257907,0.041484333,1.988065958,0.901903927,0.842727184,0,60.56414032,991.1411133,997.6895142,20.88585091,19.96936989,19.08950996,32.74765015,25.24283028,88.0803299,43.2551384,2.255000114,0.009630459
0.136058104,0.130313397,0.103816605,0.105825198,,0.026439789,0.213725495,0.041464471,1.983890057,0.864233077,0.861041605,0.022571649,60.56414032,991.4561157,997.6895142,20.88685036,19.97122955,19.08324051,32.75638962,25.2925396,88.11064148,43.29333115,2.335000038,0.009630559
0.136353195,0.1305879,0.104047096,0.105972004,,0.02651844,0.321729207,0.041419779,1.979714036,0.028205531,0.881913126,0.007523883,55.68447113,991.7711792,997.6895142,20.88785934,19.97308922,19.07695961,32.76512909,25.34225082,88.14095306,43.33152008,2.407500029,0.009630659
0.136648297,0.1306692,0.104104698,0.106107902,,0.026597089,0.401122618,0.041372748,1.975538015,-0.115324602,0.895299315,0.027805621,54.05791092,991.7258301,997.6895752,20.8888607,19.97493935,19.07069016,32.77386856,25.39196014,88.17127228,43.36970901,2.1875,0.00963076
0.136715603,0.130837798,0.104247701,0.106243801,,0.026675749,0.24734261,0.041334665,1.979570985,-0.112344302,0.906190395,0.00926854,54.05791092,991.5601807,997.6895752,20.88986969,19.97680092,19.0644207,32.78261948,25.44166946,88.20157623,43.35681915,2.019999981,0.00963086
0.136928296,0.131052494,0.1047961,0.106379604,,0.026281261,0.3424716,0.041313807,1.986341,0.38178581,0.917081475,0.02387098,54.05791092,991.3945923,997.6895752,20.89088058,19.97864914,19.0581398,32.79135895,25.49138069,88.23190308,43.32690048,2.012500048,0.00963096
